DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2013,7620,25,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,25,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,25,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,2,1,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,9,1,2,276.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,19,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,25,1,2,696.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,12,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,1,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,2,3,1,99.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,1,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,3,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,6,4,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,16,2,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,23,3,1,66.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,3,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,4,1,1,381.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,13,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,4,4,2,219.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,6,2,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,6,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,16,4,1,1038.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,24,2,1,228.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,5,2,2,834.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,19,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,6,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,15,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,8,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,12,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,8,1,2,219.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,17,4,1,1776.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,25,1,1,762.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,9,1,2,309.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,1,5,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,16,3,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,13,1,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,14,3,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,23,2,1,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,1,6,1,66.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,10,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,13,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,6,1,2,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,16,4,1,783.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,13,1,2,48.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,12,2,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7618,14,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,3,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,6,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,14,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,8,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,12,1,1,414.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,1,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,1,6,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,10,4,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7604,15,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,16,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,6,4,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,17,1,1,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,9,4,1,102.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,14,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,2,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,3,4,2,90.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,18,5,2,402.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,17,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,23,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,10,4,2,54.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,19,2,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,10,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,1,5,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,4,4,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,20,1,1,66.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,25,2,2,597.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,12,1,2,111.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,20,4,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,11,6,2,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,2,2,1,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,14,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,16,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,20,2,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,13,2,2,69.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,5,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,5,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,22,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,24,3,2,612.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,20,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,14,1,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,17,2,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,20,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,7,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,16,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,8,4,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,22,2,2,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,23,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,18,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,9,3,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7620,15,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,6,2,1,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,19,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,25,6,2,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,12,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,13,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,4,2,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,20,2,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,19,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,17,4,2,2022.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,7,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,24,6,2,210.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,2,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,13,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,4,5,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,22,5,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,20,4,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,17,1,1,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,8,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,9,3,2,258.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,25,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,6,1,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,3,6,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,16,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,16,4,1,759.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,5,1,1,1920.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,20,6,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,18,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,22,4,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,18,5,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,6,1,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,3,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,4,6,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,17,2,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,7,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,8,2,2,117.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,25,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,25,3,1,474.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,23,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,24,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,21,1,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,7,1,2,120.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,6,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,6,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,19,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,9,3,2,144.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,1,4,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7613,2,1,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,1,4,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7614,2,1,2,33.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,22,3,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,25,4,1,192.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,9,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,20,1,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,24,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,4,3,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,3,5,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,2,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,7,4,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,25,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,2,3,2,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,10,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,10,3,2,69.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,21,1,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,5,6,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7619,9,1,2,441.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,10,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,11,5,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,5,6,2,30.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,24,4,2,1572.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,14,1,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,14,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,12,3,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,18,1,2,78.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,25,4,1,102.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,16,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,20,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,25,3,2,549.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,7,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,1,1,1,1209.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,24,5,1,36.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,14,2,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7610,18,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,19,1,1,84.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,16,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,8,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,1,2,1,330.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,19,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,23,3,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,10,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,4,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,7,1,2,147.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,9,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7615,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,4,3,1,63.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,1,4,1,996.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,17,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,12,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,12,2,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,14,5,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,14,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,13,2,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7605,1,4,1,222.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,6,3,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,7,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,10,4,2,186.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,18,5,1,327.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,14,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,14,4,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7618,14,3,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,15,3,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7612,19,1,2,120.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,1,5,2,45.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,7,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,16,3,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,19,1,1,126.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,16,4,1,339.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,15,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,14,5,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7608,4,4,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7617,5,2,2,672.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,3,5,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,8,3,2,180.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,18,4,1,174.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,24,6,1,192.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,18,6,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7616,21,2,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,14,1,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,7,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,4,3,1,90.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,8,1,2,135.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,18,1,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7611,18,2,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,9,3,2,261.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,1,2,2,81.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,15,6,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,11,2,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,4,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,6,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,18,2,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,19,5,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,12,2,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,3,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7611,4,1,1,384.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,15,6,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7603,18,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,12,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,19,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,14,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,15,2,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,20,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,22,1,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,22,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,16,2,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,5,1,1,2040.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,19,5,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,20,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,19,1,1,39.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,1,4,1,72.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,1,5,1,51.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,1,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,5,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,20,2,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,20,1,2,228.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,22,3,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7603,1,6,2,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,21,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,3,3,1,108.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,4,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,9,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,5,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7602,11,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,20,5,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,22,6,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7619,23,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7605,5,5,1,93.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,22,6,1,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,2,4,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7606,7,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,11,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,16,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,12,4,1,42.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,17,1,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7615,21,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,23,2,1,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7612,7,6,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,3,2,2,381.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,7,4,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,14,4,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,17,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,13,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,23,6,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7615,1,4,1,315.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,1,6,2,60.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,10,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,4,2,1,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,4,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,9,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7621,16,1,2,87.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,17,2,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,6,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,1,3,2,156.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,5,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7614,6,3,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7601,4,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,4,3,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,11,2,1,252.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,13,1,2,69.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,21,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,19,5,1,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,2,4,1,24.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,7,3,1,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,6,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7607,10,4,1,27.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,16,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7612,16,5,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7614,2,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7620,21,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7613,23,3,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,21,2,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,4,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7620,20,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7605,13,1,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,11,1,2,216.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,17,6,2,6.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,7,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7619,10,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7601,11,5,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7603,23,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7609,3,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,20,5,1,15.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,17,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,23,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,25,3,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7605,17,5,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,12,5,1,69.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,12,2,2,18.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,10,3,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7617,11,2,2,237.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7610,21,3,1,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7602,16,5,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7604,17,5,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,5,5,2,213.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7611,24,3,2,756.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7606,12,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7616,12,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7616,16,3,2,0.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7617,12,2,2,21.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,10,3,1,243.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7613,22,1,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7608,4,3,1,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7612,6,1,1,96.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7621,4,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7618,9,6,2,9.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,24,3,2,51.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7604,19,6,1,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7608,13,1,2,,c
STATSNZ:CEN23_ECI_017(1.0),2013,7605,16,6,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7610,4,6,2,3.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7607,4,5,1,12.0,
STATSNZ:CEN23_ECI_017(1.0),2013,7609,13,2,3,,_U
STATSNZ:CEN23_ECI_017(1.0),2013,7606,18,1,1,78.0,
